-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST,,,,,,,,,,,,
Location: Latitude  29.7807   Longitude 40.0982 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) ,,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,,
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface Total PAR (Wh/m^2) ,,,,,,,,,,,,
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,,
PSC                     MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,T2M,PRECTOTCORR,ALLSKY_KT,CLRSKY_SFC_PAR_TOT,RH2M,PS,PSC
2021,7,19,14,841.03,7.35,44.95,0,0.74,373.63,8.79,92.72,99.76
2021,7,19,15,669.8,4.6,44.63,0,0.69,299.77,8.8,92.7,99.73
2021,7,19,16,459.83,2.2,43.97,0,0.62,207.65,8.96,92.68,99.73
2021,7,19,17,242.62,0.65,42.92,0,0.5,110.26,9.33,92.68,99.75
2021,7,19,18,75.22,0.08,40.06,0,0.36,33.78,10.71,92.7,99.85
2021,7,19,19,0,0,36.7,0,-999,0,12.7,92.75,99.98
2021,7,19,20,0,0,35.62,0,-999,0,13.2,92.82,100.08
2021,7,19,21,0,0,34.7,0,-999,0,13.58,92.87,100.15
2021,7,19,22,0,0,33.79,0,-999,0,14.06,92.87,100.18
2021,7,19,23,0,0,32.82,0,-999,0,14.84,92.85,100.18
2021,7,20,0,0,0,31.85,0,-999,0,15.73,92.82,100.17
2021,7,20,1,0,0,30.97,0,-999,0,16.63,92.81,100.18
2021,7,20,2,0,0,30.1,0,-999,0,17.55,92.81,100.21
2021,7,20,3,0,0,29.31,0,-999,0,18.59,92.84,100.25
2021,7,20,4,0,0,28.63,0,-999,0,19.76,92.88,100.32
2021,7,20,5,5.85,0,28.13,0,0.25,2.33,20.86,92.93,100.38
2021,7,20,6,115.95,0.12,30.11,0,0.45,49.15,19.03,92.98,100.38
2021,7,20,7,311.4,0.98,32.57,0,0.59,137.75,16.77,93.01,100.36
2021,7,20,8,529.4,2.88,37.24,0,0.67,238.78,13.02,93.03,100.26
2021,7,20,9,727.78,5.6,40.21,0,0.72,329.37,11.2,93.02,100.18
2021,7,20,10,887.12,8.6,41.74,0,0.76,398.85,10.34,92.99,100.12
2021,7,20,11,997.78,11.02,42.94,0,0.79,442.48,9.65,92.94,100.04
2021,7,20,12,1033.3,12.15,43.82,0,0.8,460,9.22,92.88,99.95
2021,7,20,13,987.47,10.93,44.36,0,0.79,440.25,9.07,92.83,99.89
2021,7,20,14,876.8,8.27,44.49,0,0.77,390.98,9.15,92.8,99.85
2021,7,20,15,707.75,5.15,44.26,0,0.73,315.55,9.4,92.77,99.82
2021,7,20,16,498.27,2.5,43.65,0,0.67,221.77,9.8,92.75,99.81
2021,7,20,17,274.4,0.75,42.65,0,0.57,121.07,10.41,92.74,99.83
2021,7,20,18,85.62,0.08,39.88,0,0.41,37.18,12.07,92.76,99.91
2021,7,20,19,0,0,36.42,0,-999,0,14.48,92.79,100.03
2021,7,20,20,0,0,35.09,0,-999,0,15.46,92.85,100.12
2021,7,20,21,0,0,33.87,0,-999,0,16.35,92.88,100.19
2021,7,20,22,0,0,32.69,0,-999,0,17.17,92.89,100.23
2021,7,20,23,0,0,31.75,0,-999,0,17.76,92.87,100.23
2021,7,21,0,0,0,31.41,0,-999,0,17.91,92.86,100.22
2021,7,21,1,0,0,30.35,0,-999,0,19.05,92.83,100.23
2021,7,21,2,0,0,29.12,0,-999,0,20.63,92.82,100.25
2021,7,21,3,0,0,28.49,0,-999,0,21.86,92.83,100.27
2021,7,21,4,0,0,27.8,0,-999,0,23.51,92.85,100.31
2021,7,21,5,5.72,0,27.17,0,0.25,2.3,25.43,92.9,100.37
2021,7,21,6,113.28,0.12,28.79,0,0.45,49.3,24.28,92.95,100.39
2021,7,21,7,312.98,0.95,30.76,0,0.59,138.62,22.39,93,100.39
2021,7,21,8,532.33,2.8,33.97,0,0.68,237.77,18.92,93.03,100.35
2021,7,21,9,729.97,5.38,36.88,0,0.73,326.25,15.76,93.04,100.28
2021,7,21,10,885.42,8.18,39.42,0,0.76,394.87,13.21,93.01,100.2
2021,7,21,11,974,10.2,41.18,0,0.77,435.25,11.74,92.96,100.1
2021,7,21,12,999.41,-999,42.45,0,0.77,447.48,10.73,92.9,100.01
2021,7,21,13,967.42,10.07,43.24,0,0.77,433.25,10.07,92.85,99.93
2021,7,21,14,852.88,7.68,43.49,0,0.75,383.23,9.8,92.81,99.88
2021,7,21,15,684.7,4.78,43.18,0,0.71,308,9.82,92.78,99.86
2021,7,21,16,475.62,2.3,42.3,0,0.64,213.87,10.09,92.76,99.86
2021,7,21,17,255.62,0.68,40.91,0,0.53,114.23,10.53,92.76,99.89
2021,7,21,18,78.9,0.08,38.7,0,0.38,34.93,11.57,92.77,99.95
2021,7,21,19,0,0,35.39,0,-999,0,13.88,92.79,100.05
2021,7,21,20,0,0,34.11,0,-999,0,15.46,92.81,100.11
2021,7,21,21,0,0,33.17,0,-999,0,17.17,92.83,100.15
2021,7,21,22,0,0,32.37,0,-999,0,18.6,92.81,100.15
2021,7,21,23,0,0,31.54,0,-999,0,19.9,92.78,100.13
2021,7,22,0,0,0,30.7,0,-999,0,21.27,92.74,100.11
2021,7,22,1,0,0,29.98,0,-999,0,22.61,92.71,100.1
2021,7,22,2,0,0,29.28,0,-999,0,23.9,92.71,100.11
2021,7,22,3,0,0,28.55,0,-999,0,25.24,92.73,100.16
2021,7,22,4,0,0,27.76,0,-999,0,26.92,92.77,100.22
2021,7,22,5,5.55,0,27.07,0,0.26,2.22,29.08,92.82,100.3
2021,7,22,6,115.43,0.12,27.82,0,0.46,50.68,29.15,92.88,100.33
2021,7,22,7,321.42,0.98,30.06,0,0.61,144.1,26.28,92.92,100.32
2021,7,22,8,544.8,2.92,32.52,0,0.7,245.95,21.98,92.94,100.28
2021,7,22,9,744.4,5.65,34.54,0,0.74,336.16,18.28,92.94,100.24
2021,7,22,10,897.8,8.6,36.43,0,0.77,405,15.3,92.92,100.17
2021,7,22,11,994.25,10.82,38.44,0,0.78,447.75,13.16,92.87,100.07
2021,7,22,12,1011.55,11.2,40.12,0,0.78,454.62,12.02,92.81,99.96
2021,7,22,13,962.52,-999,41.15,0,0.77,431.02,11.81,92.75,99.88
2021,7,22,14,863.33,7.72,41.39,0,0.76,386.95,12.29,92.71,99.83
2021,7,22,15,694.58,4.82,41.07,0,0.72,312.29,12.95,92.68,99.8
2021,7,22,16,489.27,2.35,40.48,0,0.66,219.43,13.41,92.64,99.77
2021,7,22,17,268.23,0.7,39.54,0,0.56,119.08,14.02,92.62,99.77
2021,7,22,18,82.22,0.08,37.35,0,0.4,35.82,15.72,92.61,99.81
2021,7,22,19,0,0,34.1,0,-999,0,18.69,92.62,99.9
2021,7,22,20,0,0,32.96,0,-999,0,19.49,92.65,99.96
2021,7,22,21,0,0,31.96,0,-999,0,19.81,92.66,100
2021,7,22,22,0,0,31.02,0,-999,0,20.21,92.64,100
2021,7,22,23,0,0,30.15,0,-999,0,20.99,92.61,99.99
2021,7,23,0,0,0,29.38,0,-999,0,21.97,92.58,99.98
2021,7,23,1,0,0,28.69,0,-999,0,23.12,92.57,99.98
2021,7,23,2,0,0,28.1,0,-999,0,24.94,92.59,100.02
2021,7,23,3,0,0,27.55,0,-999,0,28.01,92.62,100.07
2021,7,23,4,0,0,26.8,0,-999,0,32,92.66,100.13
2021,7,23,5,4.85,0,25.93,0,0.23,2.12,35.77,92.71,100.2
2021,7,23,6,105.65,0.1,26.63,0,0.43,50.28,36.5,92.75,100.23
2021,7,23,7,304.45,0.98,29.02,0,0.58,145,32.93,92.76,100.18
2021,7,23,8,532.9,2.9,32.13,0,0.68,246.32,24.8,92.77,100.11
2021,7,23,9,735.97,5.65,34.68,0,0.74,335.9,19.38,92.75,100.03
2021,7,23,10,892.28,8.55,36.57,0,0.76,404.18,16.16,92.72,99.95
2021,7,23,11,992.6,10.8,38.02,0,0.78,446.53,14.06,92.68,99.87
2021,7,23,12,1025.65,11.9,38.97,0,0.79,463.35,12.95,92.63,99.8
2021,7,23,13,988.88,10.95,39.5,0,0.79,447.14,12.68,92.58,99.73
2021,7,23,14,885.65,8.55,39.68,0,0.78,401.8,13,92.54,99.68
2021,7,23,15,727.3,5.47,39.51,0,0.75,331.04,13.63,92.5,99.65
2021,7,23,16,526.28,2.72,38.91,0,0.71,240.06,14.46,92.49,99.64
2021,7,23,17,302.83,0.8,37.91,0,0.64,137.5,15.48,92.49,99.67
2021,7,23,18,96.65,0.08,35.79,0,0.48,42.44,17.56,92.5,99.73
2021,7,23,19,0,0,32.65,0,-999,0,21.21,92.53,99.84
2021,7,23,20,0,0,31.61,0,-999,0,22.79,92.56,99.9
2021,7,23,21,0,0,30.77,0,-999,0,24.21,92.58,99.94
2021,7,23,22,0,0,30.03,0,-999,0,25.46,92.58,99.96
2021,7,23,23,0,0,29.34,0,-999,0,26.63,92.57,99.96
2021,7,24,0,0,0,28.69,0,-999,0,27.72,92.54,99.95
2021,7,24,1,0,0,28.09,0,-999,0,29.09,92.53,99.95
2021,7,24,2,0,0,27.5,0,-999,0,31.31,92.52,99.96
2021,7,24,3,0,0,26.84,0,-999,0,34.38,92.53,99.98
2021,7,24,4,0,0,26.08,0,-999,0,37.36,92.56,100.03
2021,7,24,5,5.25,0,25.43,0,0.27,2.12,39.66,92.59,100.09
2021,7,24,6,122.62,0.12,26.4,0,0.5,54.39,38.96,92.64,100.12
2021,7,24,7,332.5,1.02,28.82,0,0.63,151.19,37.81,92.67,100.08
2021,7,24,8,550.8,3.03,31.95,0,0.71,251.71,31.33,92.68,100.02
2021,7,24,9,744.3,5.8,34.86,0,0.74,339.75,24.25,92.68,99.95
2021,7,24,10,894.7,8.75,36.88,0,0.77,407.15,20.57,92.67,99.89
2021,7,24,11,982.62,10.9,38.42,0,0.78,447.57,18.72,92.64,99.82
2021,7,24,12,986.35,10.75,39.41,0,0.76,446.52,17.93,92.61,99.76
2021,7,24,13,944.55,9.73,39.87,0,0.75,427.95,17.68,92.57,99.71
2021,7,24,14,865.84,-999,39.85,0,0.76,387.83,17.92,92.55,99.69
2021,7,24,15,675.38,4.68,39.42,0,0.7,306.52,18.5,92.55,99.7
2021,7,24,16,472.05,2.25,38.61,0,0.64,213.72,19.46,92.56,99.73
2021,7,24,17,254.85,0.65,37.44,0,0.54,114.12,20.82,92.58,99.78
2021,7,24,18,75.82,0.05,35.88,0,0.38,33.42,22.76,92.61,99.85
2021,7,24,19,0,0,33.31,0,-999,0,26.37,92.66,99.96
2021,7,24,20,0,0,32.28,0,-999,0,27.87,92.7,100.04
2021,7,24,21,0,0,31.44,0,-999,0,28.95,92.74,100.1
2021,7,24,22,0,0,30.67,0,-999,0,29.74,92.74,100.12
2021,7,24,23,0,0,29.96,0,-999,0,30.27,92.71,100.11
2021,7,25,0,0,0,29.3,0,-999,0,30.71,92.68,100.08
2021,7,25,1,0,0,28.7,0,-999,0,31.15,92.65,100.07
2021,7,25,2,0,0,28.04,0,-999,0,31.82,92.65,100.08
2021,7,25,3,0,0,27.34,0,-999,0,32.79,92.67,100.12
2021,7,25,4,0,0,26.66,0,-999,0,33.93,92.71,100.18
2021,7,25,5,4.57,0,26.11,0,0.24,1.83,34.93,92.75,100.24
2021,7,25,6,104.12,0.1,27.81,0,0.43,46.01,31.63,92.81,100.26
2021,7,25,7,295.5,0.88,29.92,0,0.57,133.5,28.01,92.86,100.26
2021,7,25,8,514.78,2.62,34.27,0,0.66,232.9,22.24,92.9,100.2
2021,7,25,9,716.62,5.12,36.8,0,0.72,323.34,19.02,92.91,100.15
2021,7,25,10,869.45,7.85,38.56,0,0.75,393.07,16.68,92.9,100.1
2021,7,25,11,967.6,9.9,40.07,0,0.76,435.73,14.9,92.87,100.03
2021,7,25,12,1017.45,11.68,41.2,0,0.78,463.15,13.8,92.84,99.97
2021,7,25,13,979.15,10.6,42.06,0,0.78,445.24,13.04,92.79,99.9
2021,7,25,14,871.67,8.18,42.56,0,0.77,398.08,12.5,92.74,99.83
2021,7,25,15,709.8,5.18,42.69,0,0.74,325.08,12.17,92.7,99.79
2021,7,25,16,506.95,2.53,42.32,0,0.69,231.86,12.16,92.67,99.76
2021,7,25,17,281.15,0.73,41.49,0,0.6,127.46,12.5,92.67,99.77
2021,7,25,18,84.05,0.05,39.12,0,0.43,37.23,14.05,92.68,99.85
2021,7,25,19,0,0,37.72,0,-999,0,15.11,92.72,99.92
2021,7,25,20,0,0,37.06,0,-999,0,15.68,92.78,100
2021,7,25,21,0,0,36.1,0,-999,0,16.63,92.82,100.06
2021,7,25,22,0,0,34.92,0,-999,0,17.9,92.82,100.1
2021,7,25,23,0,0,33.47,0,-999,0,19.57,92.8,100.11
2021,7,26,0,0,0,32.11,0,-999,0,21.31,92.79,100.13
2021,7,26,1,0,0,31.15,0,-999,0,22.53,92.78,100.15
2021,7,26,2,0,0,30.61,0,-999,0,23.14,92.79,100.17
2021,7,26,3,0,0,30.25,0,-999,0,23.35,92.82,100.21
2021,7,26,4,0,0,29.32,0,-999,0,23.89,92.86,100.28
2021,7,26,5,3.92,0,28.22,0,0.22,1.88,24.51,92.92,100.37
2021,7,26,6,96.43,0.12,29.75,0,0.4,50.4,22.02,92.97,100.39
2021,7,26,7,278,0.95,31.82,0,0.53,146.72,19.45,93,100.37
2021,7,26,8,508.88,3.03,34.95,0,0.65,248.68,16.35,93.01,100.3
2021,7,26,9,725.58,5.85,39.6,0,0.73,338.35,12.74,93.02,100.2
2021,7,26,10,887.3,8.85,42.22,0,0.76,406.62,11.19,93.01,100.13
2021,7,26,11,987.15,11.18,43.59,0,0.78,449.34,10.35,92.98,100.07
2021,7,26,12,973.28,10.65,44.49,0,0.75,443.18,9.76,92.94,100
2021,7,26,13,929.03,9.6,44.95,0,0.74,424.25,9.45,92.89,99.94
2021,7,26,14,833.17,7.4,45.09,0,0.73,376.11,9.35,92.85,99.89
2021,7,26,15,667.65,4.55,44.85,0,0.69,300.2,9.52,92.8,99.84
2021,7,26,16,454.83,2.12,44.21,0,0.62,204.22,10.05,92.78,99.83
2021,7,26,17,230.38,0.6,43.07,0,0.49,108.87,11.04,92.77,99.85
2021,7,26,18,63.7,0.05,40.1,0,0.33,30.63,13.65,92.79,99.94
2021,7,26,19,0,0,36.95,0,-999,0,17.34,92.84,100.07
2021,7,26,20,0,0,35.79,0,-999,0,19.29,92.9,100.16
2021,7,26,21,0,0,34.84,0,-999,0,20.63,92.93,100.21
2021,7,26,22,0,0,34,0,-999,0,21.72,92.91,100.22
2021,7,26,23,0,0,33.21,0,-999,0,22.81,92.88,100.2
2021,7,27,0,0,0,32.45,0,-999,0,23.98,92.84,100.18
2021,7,27,1,0,0,31.66,0,-999,0,25.39,92.83,100.19
2021,7,27,2,0,0,30.7,0,-999,0,27.15,92.84,100.22
2021,7,27,3,0,0,29.67,0,-999,0,29.02,92.86,100.27
2021,7,27,4,0,0,28.76,0,-999,0,30.67,92.9,100.34
2021,7,27,5,3.97,0,28.13,0,0.23,1.6,31.99,92.95,100.41
2021,7,27,6,96.45,0.1,29.01,0,0.4,42.71,31.04,92.99,100.42
2021,7,27,7,285.25,0.88,31.46,0,0.55,127.47,27.97,93,100.38
2021,7,27,8,505.5,2.67,35.45,0,0.65,228.27,22.04,93,100.27
2021,7,27,9,705.15,5.32,39.22,0,0.71,319.42,17.01,92.98,100.17
2021,7,27,10,859.85,8.2,41.35,0,0.74,389.28,14.94,92.94,100.08
2021,7,27,11,958.78,10.38,42.84,0,0.76,433.12,13.5,92.89,99.98
2021,7,27,12,1011.33,12.12,43.89,0,0.78,460.05,12.25,92.84,99.9
2021,7,27,13,966.5,10.95,44.43,0,0.77,440.32,11.32,92.8,99.85
2021,7,27,14,860.25,8.4,44.44,0,0.76,392.35,10.87,92.76,99.81
2021,7,27,15,697.15,5.28,43.81,0,0.73,318.3,11.14,92.74,99.8
2021,7,27,16,492.62,2.55,42.54,0,0.67,224.55,12.18,92.73,99.82
2021,7,27,17,270.1,0.73,40.78,0,0.58,121.87,13.81,92.75,99.88
2021,7,27,18,77.55,0.05,38.63,0,0.41,34.1,15.8,92.77,99.95
2021,7,27,19,0,0,35.93,0,-999,0,18.32,92.79,100.04
2021,7,27,20,0,0,34.62,0,-999,0,19.38,92.81,100.1
2021,7,27,21,0,0,33.63,0,-999,0,19.83,92.82,100.13
2021,7,27,22,0,0,32.67,0,-999,0,20.02,92.79,100.12
2021,7,27,23,0,0,31.69,0,-999,0,20.04,92.75,100.1
2021,7,28,0,0,0,30.71,0,-999,0,19.61,92.71,100.09
2021,7,28,1,0,0,29.73,0,-999,0,18.79,92.69,100.08
2021,7,28,2,0,0,28.74,0,-999,0,18.28,92.68,100.1
2021,7,28,3,0,0,27.77,0,-999,0,18.55,92.68,100.13
2021,7,28,4,0,0,26.79,0,-999,0,19.65,92.7,100.17
2021,7,28,5,3.95,0,25.96,0,0.25,1.55,21.26,92.73,100.22
2021,7,28,6,101.75,0.1,26.67,0,0.43,44.2,21.58,92.76,100.24
2021,7,28,7,300.55,0.9,28.69,0,0.58,133.6,20.2,92.78,100.21
2021,7,28,8,522.83,2.75,33.3,0,0.67,234.83,16.23,92.79,100.11
2021,7,28,9,724.12,5.43,37.26,0,0.73,325.9,12.93,92.78,100
2021,7,28,10,883.03,8.4,39.22,0,0.76,396.56,11.83,92.74,99.91
2021,7,28,11,975.97,10.6,40.69,0,0.77,438.82,11.09,92.69,99.82
2021,7,28,12,994.42,-999,41.72,0,0.77,445.26,10.59,92.63,99.73
2021,7,28,13,969.4,10.43,42.1,0,0.78,435.3,10.44,92.59,99.67
2021,7,28,14,863.38,8.07,42.03,0,0.76,388.65,10.6,92.55,99.64
2021,7,28,15,702.97,5.12,41.48,0,0.73,316.7,11.1,92.53,99.62
2021,7,28,16,501.05,2.5,40.61,0,0.69,224.98,11.54,92.51,99.63
2021,7,28,17,278.55,0.73,39.28,0,0.6,123.5,12.08,92.52,99.67
2021,7,28,18,80.65,0.05,37.13,0,0.43,34.6,13.08,92.54,99.74
2021,7,28,19,0,0,33.87,0,-999,0,14.96,92.58,99.87
2021,7,28,20,0,0,32.49,0,-999,0,15.33,92.64,99.96
2021,7,28,21,0,0,31.22,0,-999,0,15.92,92.68,100.04
2021,7,28,22,0,0,30.06,0,-999,0,16.88,92.7,100.08
2021,7,28,23,0,0,29.07,0,-999,0,17.79,92.69,100.1
2021,7,29,0,0,0,28.21,0,-999,0,18.5,92.66,100.09
2021,7,29,1,0,0,27.26,0,-999,0,20.49,92.63,100.08
2021,7,29,2,0,0,26.29,0,-999,0,26.4,92.62,100.09
2021,7,29,3,0,0,25.33,0,-999,0,33.61,92.61,100.11
2021,7,29,4,0,0,24.52,0,-999,0,39.35,92.63,100.15
2021,7,29,5,3.92,0,23.87,0,0.26,1.58,43.32,92.66,100.2
2021,7,29,6,112.4,0.1,24.88,0,0.48,48.46,42.34,92.7,100.22
2021,7,29,7,326.62,1,27.47,0,0.63,143.97,36.38,92.72,100.18
2021,7,29,8,555.4,3.05,31.81,0,0.72,246.38,25.14,92.73,100.08
2021,7,29,9,758.58,5.95,34.9,0,0.76,336.45,19.22,92.72,99.99
2021,7,29,10,914.25,9.05,36.84,0,0.79,404.76,15.83,92.69,99.92
2021,7,29,11,1012.2,11.35,38.32,0,0.8,446.96,13.26,92.65,99.84
2021,7,29,12,1044.28,12.15,39.23,0,0.81,460.86,11.52,92.61,99.76
2021,7,29,13,956.94,-999,39.67,0,0.77,428.52,10.53,92.57,99.71
2021,7,29,14,895.85,8.55,39.65,0,0.79,394.7,10.15,92.53,99.67
2021,7,29,15,730.05,5.43,39.29,0,0.76,322.27,10.11,92.49,99.64
2021,7,29,16,522.17,2.65,38.56,0,0.72,230.54,10.54,92.47,99.63
2021,7,29,17,293.12,0.77,37.32,0,0.63,128.58,11.55,92.46,99.65
2021,7,29,18,85.32,0.05,35,0,0.46,36.34,13.61,92.48,99.73
2021,7,29,19,0,0,31.91,0,-999,0,17.06,92.53,99.85
2021,7,29,20,0,0,30.89,0,-999,0,19.22,92.57,99.93
2021,7,29,21,0,0,30.06,0,-999,0,21.23,92.61,99.99
2021,7,29,22,0,0,29.36,0,-999,0,22.94,92.62,100.01
2021,7,29,23,0,0,28.8,0,-999,0,24.36,92.61,100.02
2021,7,30,0,0,0,28.17,0,-999,0,25.8,92.58,100.01
2021,7,30,1,0,0,27.58,0,-999,0,27.7,92.56,100
2021,7,30,2,0,0,27.09,0,-999,0,30.93,92.56,100.01
2021,7,30,3,0,0,26.44,0,-999,0,35.14,92.58,100.05
2021,7,30,4,0,0,25.64,0,-999,0,38.55,92.61,100.11
2021,7,30,5,3.8,0,24.86,0,0.27,1.52,41.24,92.66,100.17
2021,7,30,6,117.47,0.1,25.54,0,0.51,50.4,40.3,92.7,100.2
2021,7,30,7,332.48,0.95,27.95,0,0.65,145.77,34.67,92.72,100.16
2021,7,30,8,559.47,2.92,31.09,0,0.72,246.72,26.68,92.73,100.09
2021,7,30,9,760.17,5.65,34.62,0,0.77,335.13,18.8,92.73,100
2021,7,30,10,916.55,8.6,36.75,0,0.79,402.8,15.81,92.7,99.92
2021,7,30,11,1019.62,10.88,38.18,0,0.81,447.48,13.69,92.65,99.83
2021,7,30,12,1044.72,11.55,39.14,0,0.81,458.52,12.14,92.59,99.75
2021,7,30,13,1005.2,10.48,39.76,0,0.8,440.33,11.12,92.53,99.67
2021,7,30,14,895.9,8.05,40.01,0,0.79,392.35,10.43,92.48,99.61
2021,7,30,15,729.22,5.05,39.85,0,0.76,318.85,10.13,92.45,99.58
2021,7,30,16,518.35,2.42,39.27,0,0.71,225.5,10.2,92.43,99.57
2021,7,30,17,286.48,0.68,38.21,0,0.62,122.77,10.65,92.43,99.6
2021,7,30,18,80.1,0.05,35.39,0,0.44,33.07,12.47,92.46,99.69
2021,7,30,19,0,0,32.1,0,-999,0,15.18,92.51,99.83
2021,7,30,20,0,0,31.01,0,-999,0,16.29,92.55,99.91
2021,7,30,21,0,0,30,0,-999,0,17.37,92.58,99.96
2021,7,30,22,0,0,29.07,0,-999,0,18.4,92.58,99.99
2021,7,30,23,0,0,28.2,0,-999,0,19.23,92.56,99.98
2021,7,31,0,0,0,27.38,0,-999,0,19.72,92.53,99.97
2021,7,31,1,0,0,26.55,0,-999,0,20.1,92.51,99.97
2021,7,31,2,0,0,25.74,0,-999,0,20.82,92.5,99.98
2021,7,31,3,0,0,25.02,0,-999,0,22.1,92.5,100
2021,7,31,4,0,0,24.35,0,-999,0,24.13,92.53,100.05
2021,7,31,5,3.78,0,23.8,0,0.28,1.45,27.05,92.57,100.11
2021,7,31,6,122.95,0.1,25.2,0,0.53,51.07,27.98,92.62,100.13
2021,7,31,7,348.3,1.02,27.69,0,0.68,150.85,27.43,92.65,100.1
2021,7,31,8,578.03,3.15,32.21,0,0.75,253.65,21.99,92.67,100
2021,7,31,9,779.92,6.1,36.52,0,0.79,343.08,13.18,92.68,99.9
2021,7,31,10,880.93,-999,38.44,0,0.76,394.57,10.15,92.67,99.85
2021,7,31,11,966.5,-999,39.48,0,0.77,432.79,9.23,92.65,99.8
2021,7,31,12,991.74,-999,40.15,0,0.77,444.06,8.52,92.62,99.75
2021,7,31,13,1013.85,11.38,40.52,0,0.81,447.49,8.04,92.58,99.71
2021,7,31,14,910.03,8.82,40.55,0,0.8,401.62,7.77,92.56,99.68
2021,7,31,15,743.33,5.57,40.24,0,0.78,329.59,7.76,92.54,99.67
2021,7,31,16,536.22,2.72,39.52,0,0.74,237.57,8.04,92.54,99.69
2021,7,31,17,305.1,0.77,38.37,0,0.67,133.85,8.65,92.57,99.74
2021,7,31,18,87.85,0.05,34.9,0,0.5,36.63,10.56,92.6,99.87
2021,7,31,19,0,0,31.69,0,-999,0,12.68,92.65,99.99
2021,7,31,20,0,0,31.06,0,-999,0,12.98,92.7,100.06
2021,7,31,21,0,0,30.3,0,-999,0,13.22,92.73,100.11
2021,7,31,22,0,0,29.17,0,-999,0,13.6,92.74,100.15
2021,7,31,23,0,0,27.87,0,-999,0,13.95,92.73,100.17
2021,8,1,0,0,0,26.67,0,-999,0,14.07,92.71,100.18
2021,8,1,1,0,0,25.67,0,-999,0,14.34,92.69,100.19
2021,8,1,2,0,0,24.83,0,-999,0,15.17,92.69,100.21
2021,8,1,3,0,0,24.08,0,-999,0,16.71,92.71,100.25
2021,8,1,4,0,0,23.38,0,-999,0,19.14,92.74,100.3
2021,8,1,5,0,0,22.79,0,-999,0,23.31,92.77,100.36
2021,8,1,6,109.75,0.1,24.85,0,0.46,45.75,25.09,92.82,100.35
2021,8,1,7,309.38,0.88,27.36,0,0.61,132.87,24.61,92.85,100.31
2021,8,1,8,538.22,2.72,30.91,0,0.7,234.95,21.18,92.86,100.24
2021,8,1,9,742.17,5.43,36.5,0,0.75,326,10.18,92.86,100.11
2021,8,1,10,898.5,8.35,38.42,0,0.78,395.62,8.21,92.84,100.03
2021,8,1,11,998.1,10.55,39.52,0,0.79,438.66,7.84,92.8,99.96
2021,8,1,12,1044.88,12.25,40.18,0,0.81,464.23,7.78,92.75,99.9
2021,8,1,13,1004.67,11.07,40.46,0,0.81,445.4,8.02,92.7,99.84
2021,8,1,14,893.22,8.48,40.39,0,0.79,397.2,8.45,92.66,99.8
2021,8,1,15,726,5.3,39.92,0,0.76,323.1,9.05,92.63,99.77
2021,8,1,16,516.05,2.55,39.07,0,0.71,229.34,9.7,92.61,99.77
2021,8,1,17,285.35,0.7,37.8,0,0.63,125.5,10.55,92.62,99.81
2021,8,1,18,77.07,0.05,34.76,0,0.44,32.63,12.51,92.64,99.91
2021,8,1,19,0,0,31.45,0,-999,0,14.88,92.68,100.04
2021,8,1,20,0,0,30.37,0,-999,0,15.46,92.73,100.11
2021,8,1,21,0,0,29.51,0,-999,0,15.85,92.75,100.16
2021,8,1,22,0,0,28.66,0,-999,0,16.23,92.76,100.19
2021,8,1,23,0,0,27.8,0,-999,0,16.39,92.75,100.2
2021,8,2,0,0,0,27.07,0,-999,0,15.74,92.74,100.2
2021,8,2,1,0,0,26.52,0,-999,0,14.41,92.71,100.19
2021,8,2,2,0,0,25.97,0,-999,0,14.79,92.7,100.19
2021,8,2,3,0,0,25.36,0,-999,0,19.37,92.71,100.22
2021,8,2,4,0,0,24.74,0,-999,0,28.6,92.73,100.26
2021,8,2,5,0,0,24.25,0,-999,0,37.42,92.77,100.31
2021,8,2,6,115.62,0.1,25.56,0,0.49,48.87,37.69,92.81,100.32
2021,8,2,7,322,0.95,27.88,0,0.64,140.15,33.17,92.85,100.3
